"","GSM2159829","GSM2159830","GSM2159831","GSM2159832","GSM2159833","GSM2159834","GSM2159835","GSM2159836","GSM2159837","GSM2159838","GSM2159839","GSM2159840","GSM2159841","GSM2159842","GSM2159843","GSM2159844","GSM2159845","GSM2159846","GSM2159847","GSM2159848","GSM2159849","GSM2159850","GSM2159851","GSM2159852","GSM2159853","GSM2159854","GSM2159855","GSM2159856","GSM2159857","GSM2159858","GSM2159859","GSM2159860","GSM2159861","GSM2159862","GSM2159863","GSM2159864","GSM2159865","GSM2159866","GSM2159867","GSM2159868"
"DDX59",8.130745035,8.020538217,8.169784404,8.165521526,8.262558726,8.125495315,8.296030796,8.207611085,8.913776261,8.734318189,8.364771784,8.429130333,8.62925527,8.552991062,8.560111266,8.478476878,8.614164204,8.31542363,8.497112733,8.450478972,8.34010168,8.470295232,8.407008573,8.561025383,8.683731412,8.110956121,7.940497058,8.943585767,8.694465579,8.402203751,8.521562337,8.415531089,8.514352611,8.491466819,8.731843518,8.532070148,8.577030234,8.315668046,8.351948114,8.74657521
"SLC2A11",7.175128589,7.114885743,7.196021781,7.136896803,7.198993002,7.300773749,7.172390132,7.187568231,7.062736523,7.038137946,7.215172787,7.159943447,7.360393765,7.211949794,7.193835131,7.17572518,7.188616037,7.139387847,7.214033976,7.209376981,7.175393781,7.164414491,7.156408868,7.180106357,7.202869363,7.219548741,7.355249084,7.291862406,7.132882666,7.439095224,7.182661203,7.19141064,7.24440214,7.14244522,7.146667495,7.181270165,7.373982619,7.64036891,7.215668828,8.014195282
"PAFAH1B3",9.167792445,9.692584991,9.593069679,9.232126602,9.858124636,9.731463463,9.521872661,9.738784216,8.689398406,8.824380783,8.766377653,9.123929198,8.745065763,8.791038077,8.86703161,8.776288442,8.514111577,8.909615016,8.60915109,9.343828843,9.272851362,9.093337801,9.013899915,8.835802071,8.807058606,9.965855119,9.840317037,8.621431474,8.980931557,9.254564755,9.349446225,9.236944347,8.38487861,8.780383328,8.500059087,8.990724884,8.726531625,9.139577443,9.403533175,8.467274418
"DDB1",8.963225522,8.913440278,8.934657962,8.944835571,8.848328162,8.726685412,8.915563639,8.871335665,8.343268664,8.433940337,8.869034079,8.669878396,8.81087847,8.788276784,8.87055324,8.810155152,8.871796495,8.778822582,8.820936601,9.338122491,8.887724356,8.873710537,8.988059698,8.822016008,8.898715647,8.962830807,8.996043283,8.377299689,8.408588725,8.790471951,8.613775055,8.780762125,8.809797402,8.98571845,8.785762466,8.877599541,8.751255554,8.778810323,8.841198443,8.720843696
"PEX1",8.445189238,8.429484241,8.357918414,8.269337293,8.311984608,8.011822267,8.255570171,8.455943468,8.897977687,8.797326068,8.334458966,8.18818742,8.389657744,8.188608967,8.471348245,8.601348718,8.501677903,8.138686499,8.284402764,8.26888872,8.323311337,8.308322282,8.382141558,8.580438297,8.465044692,7.944966644,8.027407475,8.521914083,8.765066289,8.100357838,8.45740164,8.123324324,8.396072555,8.519804928,8.789781806,8.346860664,8.567062741,7.815843336,8.199067589,8.312697043
"GEMIN8",7.773199642,7.668378968,7.743837044,7.592804842,7.697352605,7.593564207,7.692573779,7.545766263,7.545369093,7.558865802,7.426703586,7.374913434,7.481347026,7.481864371,7.357888001,7.421236471,7.480656515,7.378162936,7.409888361,7.375665309,7.53760266,7.352403672,7.43270367,7.372935472,7.346803803,7.536861326,7.71990104,7.351667615,7.518016536,7.520014548,7.610858653,7.501945845,7.363112759,7.477961076,7.54099909,7.621242769,7.534627131,7.22313645,7.406087659,7.269987704
"KLHL14",7.201173854,7.147328303,7.118047472,7.140877869,7.18554585,7.095038601,7.265978557,7.5045527,7.707380922,7.287388908,7.256912475,7.066425116,7.170717302,7.284140917,7.34358559,7.249584309,7.186076663,7.206063672,7.205248418,7.251276837,7.178339382,7.175086364,7.136249202,7.042885408,7.364349094,7.213962857,7.548623418,7.397959117,8.24721278,7.088792451,7.804089371,7.689363315,7.672262147,7.647075086,7.488306846,7.482651118,7.578825039,7.481746848,7.360396052,7.871935299
"MTO1",8.761772554,8.568872517,8.556326647,8.473546798,8.402521066,8.319759946,8.52193345,8.675078164,8.821089375,8.827023,8.595668999,8.597202834,8.663625833,8.594366537,8.727241229,8.645810189,8.582366642,8.577359191,8.47471475,8.479221086,8.396448349,8.359740859,8.41698911,8.544692459,8.437285187,8.347340012,8.43858919,8.602166663,8.96146883,8.593189163,8.717677183,8.487520222,8.455292514,8.592795856,8.881018905,8.635848808,8.58130749,8.472297483,8.269878381,8.327194506
"ATF2",7.961134059,7.670137616,7.968395433,7.944022575,7.870009988,7.60203557,7.919003945,8.090567821,7.902400375,7.922170899,7.764710989,7.605708513,7.741252294,7.93963362,7.983294348,8.017987403,7.916359383,7.85926213,7.84491798,7.810068289,7.72099926,7.590603448,7.794423464,7.826404083,7.764866405,7.873152032,7.873364389,7.600036216,7.788336181,7.707874356,7.422862773,7.447653457,7.847975878,8.190169399,8.008214094,7.802865108,7.694092294,7.378146537,7.569908497,7.681133855
"PIM2",10.15644845,10.58569024,10.77609,10.49921507,10.20204789,10.65170919,10.368286,11.2604215,8.616928128,9.298993888,10.14198066,10.82540087,10.24383209,10.22995557,10.22059719,9.679178861,9.883666175,9.964639774,9.645762893,11.34093051,10.89324312,10.43405166,10.74710874,10.42992137,10.54892977,10.5906198,10.60776398,10.05567018,10.90667192,10.53491855,11.14821281,10.30149048,10.23818139,9.976622832,10.18616996,10.98781398,9.750152744,9.577077931,10.84511051,10.15139588
"ABRAXAS1",8.742358299,8.823484659,8.581693104,8.795391298,9.095484039,8.809229359,8.909658315,8.741999031,9.173483489,8.449716928,9.276756374,9.03941737,9.214769558,9.058461328,8.920152598,9.110517183,9.212920049,9.27188892,8.988030029,8.903363111,8.837378653,9.145572113,8.804365663,8.82173206,9.020094469,8.157057013,8.127113425,8.719028504,8.563017168,8.918537465,9.351625693,9.195779657,9.273971355,9.310166608,9.327038382,8.900945855,8.806528967,8.753850462,8.499268559,9.003069545
"SDE2",8.921282491,8.614009653,8.587561852,8.535457263,8.476055054,8.774231967,8.493538367,8.719933323,8.882429953,8.797942528,8.898761891,8.559600729,9.033136637,8.856537182,8.804951003,9.031882019,9.159867553,8.542642208,8.952317548,8.630277339,9.406282401,9.259476823,9.071229045,9.325574628,9.845009491,8.705172719,8.850471427,9.432318067,9.644487231,8.853181833,8.443083922,8.723094986,9.116546964,9.260500421,9.128274581,9.059016944,9.143331679,8.600074748,9.498561835,9.507125653
"CXCL14",7.149494062,7.127109506,7.122062219,7.197592438,7.163452458,7.031155639,7.074838557,6.988682621,7.34051493,7.528447604,7.17428253,7.321671108,7.508248722,7.194518072,7.229092182,7.312066154,7.194886445,7.272648123,7.256778679,7.271722885,7.103409362,7.375835775,7.306751929,7.246740149,7.150254541,7.140436046,7.14428555,7.438623391,7.302778748,7.277747721,7.163339483,7.290615914,7.315432119,7.146858303,7.209907123,7.145458126,7.241075568,7.504219652,7.322284757,7.336640381
"MBNL1",9.757168177,9.803951864,9.515932567,9.563497217,9.775701313,9.275647272,9.638327717,9.455158901,10.08880833,10.33922636,9.980266238,9.749265767,9.972881779,9.857679924,9.974503039,9.917736169,10.08293858,9.590132128,10.04988739,9.23131408,9.570205589,9.85499851,9.855564948,9.873135493,9.909478997,9.097268852,9.003269446,9.812654299,9.324993939,9.546452058,9.908367848,9.553445331,9.785536838,9.985474666,10.09439763,9.67656038,9.999592074,9.940499631,9.77819118,9.85108826
"MARCHF9",7.406504218,7.264052386,7.321671108,7.222765436,7.278588319,7.271527899,7.136294723,7.190055821,7.379579141,7.425163616,7.167994379,7.20593651,7.192103169,7.224504902,7.160981647,7.239209905,7.301965164,7.204724289,7.17144566,7.033346229,7.188030603,7.264119008,7.148305885,7.197548352,7.125660569,7.09060865,7.003170238,7.057732482,7.300651057,7.057604675,7.319317851,7.103710492,7.107331925,7.170570864,7.195345862,7.303366092,7.135280389,7.332044314,7.208592188,7.080474931
"ZNF239",7.818545797,7.96283019,7.828632078,7.707700444,7.726269493,7.659526761,7.751081799,7.409946598,8.012988383,8.294580116,7.941161032,7.423273294,7.598026817,7.803321195,7.590372697,7.6805038,7.730545601,7.475915606,7.756709114,7.540057599,7.621232293,7.313137157,7.554975495,7.676906879,7.657151316,7.446977623,7.567779478,7.555239062,7.809465205,7.367100885,7.907548861,7.558317846,7.262135139,7.422306238,7.608216388,7.677351479,7.421662576,7.363008272,7.76802077,7.227306899
"ZNF525",7.855089544,7.988739616,7.540697345,7.627837082,7.553391881,7.544119321,7.747443454,7.543498035,8.143821645,7.92920388,7.622675645,7.449629606,7.520280601,7.471313051,7.59920468,7.720364663,7.857314759,7.527711998,7.664448384,7.394686025,7.441675342,7.417038762,7.366099696,7.461780345,7.416541759,7.267956489,7.185837648,7.448842834,7.279957942,7.159314017,7.757712235,7.658722659,7.373877681,7.446172271,7.785832306,7.343123503,7.405805252,7.249452995,7.333778883,7.532472959
"POLR2G",11.52216808,11.56815944,11.36562365,11.38884014,11.58584748,11.59227809,11.32189034,11.40652764,11.35311704,11.58359477,11.17461365,11.06981426,11.12079191,11.24263049,11.03094779,11.00102389,11.00172696,11.03264018,11.19650807,11.07587687,11.49279355,11.20789346,11.41114974,11.19310518,11.19747719,11.52577331,11.62136235,10.87040402,11.19973491,11.15109013,11.30937915,11.20912129,10.96556209,10.79049756,10.70748942,10.95534986,11.33182108,11.44108971,11.63167,11.17522081
"TAL1",7.120934313,7.479042953,7.269386719,7.492087231,7.185665368,7.070146399,7.335552798,7.206333294,7.611675926,8.262289538,7.434284548,7.53745897,7.416188215,7.257686243,7.419178234,7.223827681,7.262327999,7.564195118,7.528823774,6.9532232,7.28810051,7.255560507,7.342655913,7.297804395,7.187081191,7.013635836,7.132021855,7.362151086,7.435375915,7.286096983,7.121693531,7.029554902,7.726424163,7.011684819,7.364902492,7.184628157,7.337256262,7.651081471,7.353003792,7.851325698
"GIMAP4",13.34578639,13.24017537,13.24017537,13.32855432,12.88246404,12.93466687,13.13293296,12.96249823,12.78593587,13.33945337,12.88504827,12.32794246,12.97122398,12.8766286,12.8766286,13.08258568,13.03106706,12.64028584,12.59473468,11.67783017,12.33763361,12.2741003,12.41786253,12.7687335,12.09261016,12.46873731,12.64343256,13.09532466,13.38664392,12.73217718,12.74525162,12.53372515,12.01220061,12.37445267,13.21806717,12.69095697,12.67302987,12.23381708,11.91922312,11.65794631
"NOP58",10.34623447,10.34855998,10.15950431,10.16099076,10.42777586,9.928844925,10.24280731,10.12761523,10.78775322,10.72786516,10.69652335,10.50854156,10.30430226,10.49356728,10.28032421,10.5009723,10.41403508,10.07740992,10.25867791,10.29395323,10.26438395,10.32020372,10.40195146,10.10561785,10.39332181,9.678074723,10.00680152,10.02543306,9.870471376,10.31090697,10.86179179,10.17479588,10.02924443,10.6145479,10.49356728,10.30649352,10.61595878,10.1366336,10.30966506,10.35494026
"TMEM199",8.27925579,8.377294987,8.226112141,8.25529537,8.448498027,8.413094029,8.215729702,8.305470791,8.75334219,8.788042092,8.499454009,8.162150855,8.381182997,8.454079424,8.25602643,8.329328461,8.548308344,8.249359006,8.383579259,8.396072555,8.462584461,8.280166981,8.413337068,8.327634506,8.285992905,8.188799792,8.401392266,8.920290025,8.73210278,8.557594401,8.349318959,8.43863554,8.166288145,8.400317708,8.460385315,8.386731786,8.60600484,8.272234305,8.652600318,8.226709459
"TXNL4B",7.605425237,7.717087262,7.665308006,7.702071323,7.60300251,7.659407748,7.551876059,7.463373639,7.835721347,8.245127186,7.555100123,7.691549747,7.4031343,7.569184233,7.457033053,7.396496507,7.521664263,7.545870758,7.499004546,7.601147042,7.430833388,7.539439919,7.403695041,7.529930777,7.222213924,7.612451116,7.669165917,7.658009089,7.971771974,7.587965316,7.576947405,7.626402511,8.364059336,7.267832141,7.431812796,7.562481355,7.503428651,7.693398594,7.644507302,7.633538648
"RAD21",9.864495681,9.409488476,8.482641172,9.587158716,9.480600497,9.590767183,9.332061552,9.51519124,9.400953655,10.36260345,9.5985072,9.45351159,9.042842456,9.740919677,9.849623215,9.807144433,10.19215325,9.274774233,9.80196013,9.263720212,9.619415314,9.864564567,9.389722289,9.931086116,8.820314654,9.381183594,8.993643815,9.250116753,9.23199234,9.343712875,9.5205266,9.477069632,9.617322373,10.17171276,10.29727566,9.631191212,10.1208621,9.690748862,9.879411349,9.65699474
"ODC1",10.75876121,11.1657066,11.13439423,11.44837756,10.99390146,10.5869833,11.01318307,10.74643874,11.00637307,12.20874982,10.73846809,10.81473626,10.49307486,10.72972779,10.82396665,10.22687094,10.49356728,11.38438229,10.9412648,11.32000566,10.87484076,10.72633142,11.00468045,11.10487587,10.62181288,10.85080333,10.69085006,10.39186973,11.07061674,10.85393563,10.4662733,10.30004477,12.09261016,10.98130326,10.90898399,11.1362792,10.81555221,11.78053198,11.39313622,11.17923547
"GTF2F1",8.735157931,8.865356077,8.899069987,8.82335479,8.791038077,8.974452162,8.813614505,8.925838945,9.273419844,8.876856864,9.183471875,9.461924056,9.118216949,9.113509337,9.165868235,8.992171338,8.98584336,9.28748961,8.968172276,9.84212292,9.432578437,9.226558863,9.30177739,9.134100265,9.243216597,9.120650276,9.162158414,9.034071243,9.502588385,9.106896848,9.232796483,9.371153483,9.10986695,8.966123278,8.692262599,9.01558705,8.849865047,9.070927018,9.350697681,9.139257412
"TCEAL4",8.120850532,8.084080893,8.227354364,8.021892114,8.004238199,8.181640285,8.195394969,8.116534209,8.354801647,8.295842294,8.099702841,8.26323299,8.013501428,7.895823573,7.911023317,8.109729756,7.74805836,8.047079663,8.113286486,7.819183582,8.1793452,7.905264611,8.042172157,7.92015554,8.017855345,8.379040044,8.477902226,7.825397916,8.165742261,8.129470638,8.160333146,7.926296892,8.218985338,8.007348993,7.90215526,7.955299162,8.002404166,8.01196987,8.127881204,7.977331324
"MRPL45",9.056521156,8.875961925,9.109528549,9.015243372,9.255308524,9.063494254,9.076764453,9.059259008,8.442367072,8.397357283,8.925416576,8.890873383,8.971194319,9.2250194,8.837431451,8.993914796,9.041135419,8.662538154,8.948348171,9.126152519,9.235990196,9.07323893,8.994613174,8.916172451,9.136717737,9.153392816,8.910355766,8.505246502,8.592393071,8.739962677,8.754119551,8.610474278,8.772191939,9.176831246,9.002419493,8.826922108,9.085663667,8.807520745,9.141812465,8.877590916
"PSMB3",11.69742764,11.73194859,11.74331299,11.81850429,11.75577806,11.97122739,11.50098724,12.22627129,11.83919552,11.84632916,11.50300679,11.5423427,11.61141309,11.60264505,11.58849868,11.57467346,11.44488599,11.77759684,11.54755683,12.24976738,11.78053198,11.80543434,11.60651533,11.71853416,11.52708451,12.3505873,12.66766354,11.85121535,12.39742061,12.05599513,12.04455805,11.99840356,11.60264505,11.50689267,11.13720571,11.80825431,12.02555867,12.04126044,12.05599513,11.56094466
"AKT1",9.474614203,9.349569163,9.466288416,9.473846833,9.38672938,9.397375534,9.526424726,9.384671331,9.00256521,8.755673795,9.505960222,9.485841772,9.475657089,9.504528328,9.537715627,9.298514289,9.427496163,9.547189887,9.312732071,9.498472167,9.382426076,9.573492254,9.399050673,9.482276785,9.4676903,9.559068949,9.517665426,9.282291745,9.282734192,9.475881177,9.32248351,9.47817736,9.17240335,9.211916753,9.138293413,9.464357993,9.12325559,9.327824718,9.420663042,9.410564173
"CRELD2",10.09397473,10.04797046,10.22429839,10.04410719,10.16267581,10.06451914,9.979062154,10.85763971,10.25349061,10.13508591,10.2120525,10.14565198,9.928844925,9.925735118,9.831675235,9.839879932,10.0976819,9.92098012,9.993095481,11.46880424,10.18432121,10.10689789,9.974810344,10.04124846,9.931700488,9.995820845,10.44253198,9.534401523,10.9033976,10.29596289,10.43450522,10.13860715,9.82783601,10.29339693,9.780948651,10.28443894,9.614479804,10.03546858,10.13610549,9.693127807
"CTRC",7.45734982,7.204289549,7.379789337,7.506054026,7.407581635,7.32887975,7.370257458,7.25787154,7.467943058,7.437084812,7.469034466,7.374434384,7.40747809,7.357035901,7.489068107,7.423370195,7.417337302,7.471313051,7.481444072,7.46296065,7.238856707,7.713921156,7.358619987,7.678434211,7.445580132,7.238397165,7.378942176,7.571922,7.611535691,7.299587591,7.340756721,7.419280391,7.59453981,7.349883039,7.416188215,7.333606547,7.495890137,7.454262215,7.33742242,7.402877678
"ZDHHC9",7.341936336,7.473235585,7.490479393,7.351959449,7.336147314,7.403075557,7.368021491,7.296904719,7.223579938,7.358527058,7.216760545,7.385025574,7.155962043,7.350155027,7.14891322,7.330059313,7.214685758,7.195222064,7.274897465,7.106060215,7.403778367,7.205854638,7.336436832,7.231821959,7.276118126,7.475090735,7.486362967,7.129190894,7.18057018,7.28493675,7.17552624,7.195653011,7.253263724,7.280334301,7.244280655,7.233658922,7.225713073,7.132419596,7.34450361,7.225968744
"TMEM238",8.829958199,9.165488914,8.951755336,8.583943921,8.934958725,9.211083031,8.922105357,9.494811793,8.074855679,8.381408716,9.015304372,9.079601315,8.819945983,8.987740946,8.758605462,8.586785347,8.231269408,8.66908638,8.656415411,9.850979711,9.84933316,9.284236726,9.312040684,9.062773105,9.18432022,9.343828843,9.535772263,8.329782536,8.063613972,8.93522871,9.029510586,9.125776101,8.34911187,8.594292007,8.191717523,9.235918009,8.556655608,8.511399127,9.780126338,8.876856864
"PPP1R13B",8.643806429,8.807949373,8.577484186,8.253539265,8.609899741,8.183198725,8.545591912,8.110968599,8.123324324,8.511936538,8.190912162,7.924821485,7.947926317,8.030743199,7.934657556,8.113667222,8.05975321,8.101753339,7.987945522,7.909397198,8.191717523,8.131810203,7.963423175,7.904855321,7.882242551,8.184211848,8.197486859,7.604737551,7.722263218,7.764866405,8.022358541,7.560272269,7.520701974,7.749987812,7.771320634,7.813792045,7.69455227,7.944417458,7.960451252,7.691706497
"TOB2",8.104614154,8.013501463,7.838927765,7.925855918,7.889657585,7.849021127,7.923191932,7.568677764,7.911876929,8.184819103,7.842877778,7.77791682,7.731174304,7.900580062,7.951940432,8.20699338,7.977303479,7.795696366,8.024184414,7.559907867,7.689346843,7.511621666,7.890760184,7.725448855,7.626826932,7.669715186,7.967823202,7.85941312,7.876392395,7.57122167,7.766872211,7.60300251,7.497429717,7.886500476,7.914022607,7.73255102,7.583243194,7.703780504,7.683640215,7.460269092
"UBQLNL",7.336371119,7.212289796,7.18458591,7.352439334,7.269001446,7.330428511,7.119536389,7.131992363,7.904855321,7.919373651,7.756709114,7.422396858,7.272847622,7.304115468,7.392346386,7.346437432,7.329605148,7.35887038,7.285830592,7.171366612,7.175071914,7.617215975,7.21917095,7.310885226,7.424572195,7.256327368,7.277747721,7.458534693,7.522165573,7.27133669,7.475016695,7.651493502,7.39863976,7.275242255,7.505373205,7.29915484,7.225406611,7.356609034,7.36309519,7.233305186
"PLPBP",10.55217531,10.25234729,10.29865373,10.58360276,10.54827863,10.43797465,10.35762678,10.46085926,10.98130326,10.41225545,10.3734144,10.33415259,10.52087204,10.48814743,10.70017786,10.36051023,10.32493658,10.39332181,10.26019742,10.27615698,10.76022011,10.27383289,10.35885116,10.43741918,10.0531385,10.48070842,10.30100226,10.57702183,11.29108434,10.46300115,10.57837835,10.33862163,10.09719202,10.44794383,10.44199279,10.26494452,10.57498229,10.12072388,10.40085383,10.17798504
"S100A12",9.172767765,8.74335303,9.35470295,9.538892159,9.487197108,10.08319608,9.383168582,9.502215022,10.76731795,9.926645283,11.61669357,12.40405904,11.36562365,10.86000525,10.95085986,11.21985703,10.45728545,10.16997008,11.07153879,10.51898158,11.02504195,10.89086844,11.07381823,10.24571907,10.57163131,10.68265405,10.05477252,13.66974211,10.41457003,11.57087131,11.39750779,11.45872393,11.36794979,11.17720835,10.65984074,10.98605249,11.9691379,12.01052216,11.60763316,11.81716315
"TIMM21",9.490569864,9.25759582,9.378919308,9.541412536,9.629671708,9.459925618,9.500811901,9.549012633,9.507355875,9.579485437,9.372005938,9.124622907,9.031342427,9.297669578,9.053721052,9.354185087,9.294400771,9.191642513,9.033656243,9.036461951,9.026707709,8.9072784,9.009086173,8.843560812,9.087631081,9.168204041,9.344983391,9.102519691,9.411606701,9.325963838,9.31960902,9.031852981,9.203276669,9.130096555,9.413226105,9.181864523,9.252231385,8.789012159,8.996853256,8.747504393
"SMC2",7.514112662,7.542002382,7.491540378,7.528672522,7.584855428,7.276117391,7.534017086,7.402861624,7.785752212,7.80245916,7.38237729,7.477246633,7.352008821,7.368414533,7.363884012,7.389075503,7.489568322,7.331267166,7.404792217,7.449050612,7.279834929,7.387884011,7.42565257,7.405763645,7.363070951,7.278367241,7.298623837,7.60000231,7.590786605,7.549951103,7.747188552,7.492382404,7.364314482,7.737703454,7.68158307,7.476524347,7.728218719,7.34446791,7.271148677,7.265479941
